model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
lstm_fcn_class,14998,20,1,False,0.95,,15,True,0.4886211512717537,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,,3,False,0.5006675567423231,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,5,True,0.5020080321285141,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,,5,True,0.4886211512717537,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,15min,5,False,0.4779706275033378,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,,5,False,0.5166889185580774,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,15,True,0.4872824631860776,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,15min,15,False,0.4873164218958611,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,True,0.95,,15,False,0.4953271028037383,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,15min,15,True,0.5153949129852744,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,True,0.95,,10,False,0.4859813084112149,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,15min,1,True,0.4564926372155288,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,3,True,0.4578313253012048,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,1,False,0.4646194926568758,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,10,False,0.465954606141522,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,5,True,0.4953145917001338,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,,15,True,0.4926372155287818,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,15min,5,False,0.4886515353805073,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,True,0.95,,10,True,0.4953145917001338,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,15min,1,False,0.465954606141522,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,3,True,0.464524765729585,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,True,0.95,,5,True,0.4846050870147255,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,5,True,0.4979919678714859,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,5,True,0.5073627844712182,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,5,True,0.464524765729585,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,15,True,0.465863453815261,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,5,False,0.5046728971962616,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,,5,True,0.4779116465863454,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,15min,15,False,0.5006675567423231,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,,15,True,0.4846050870147255,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,,1,True,0.4698795180722891,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,5,False,0.4859813084112149,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,5,False,0.4779706275033378,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,5,False,0.4979973297730307,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,3,False,0.4913217623497997,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,5,False,0.5060080106809078,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,5,False,0.4993324432576769,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,,5,True,0.4979919678714859,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,True,0.95,,15,False,0.4646194926568758,5%,class,15min,15,False
lstm_fcn_class,14998,20,1,False,0.95,15min,10,False,0.5086782376502003,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,10,True,0.4899598393574297,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,10,False,0.4993324432576769,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,10,False,0.507343124165554,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,10,False,0.507343124165554,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,10,False,0.4926568758344459,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,10,False,0.4579439252336448,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,10,False,0.4953271028037383,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,10,False,0.4846461949265687,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,3,True,0.4591700133868808,5%,class,15min,15,True
lstm_fcn_class,14998,20,1,False,0.95,15min,15,False,0.4993324432576769,5%,class,15min,15,True
