model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
lstm_fcn_class,199961,20,5,True,0.95,1min,10,False,0.64,100,class,1min,5,True
lstm_fcn_class,199961,20,15,False,0.95,,5,True,0.52,100,class,1min,15,False
lstm_fcn_class,199961,20,1,True,0.95,,10,True,0.53,100,class,1min,1,False
lstm_fcn_class,199961,20,5,False,0.95,,15,False,0.47,100,class,1min,5,False
lstm_fcn_class,199961,20,15,False,0.95,1min,3,False,0.47,100,class,1min,15,True
lstm_fcn_class,199961,20,5,True,0.95,1min,3,False,0.55,100,class,1min,5,True
lstm_fcn_class,199961,20,5,True,0.95,1min,10,False,0.53,100,class,1min,5,True
lstm_fcn_class,199961,20,15,True,0.95,1min,5,True,0.64,100,class,1min,15,True
lstm_fcn_class,199961,20,15,True,0.95,1min,10,False,0.51,100,class,1min,15,True
lstm_fcn_class,199961,20,15,False,0.95,1min,15,False,0.48,100,class,1min,15,True
lstm_fcn_class,199961,20,1,True,0.95,,1,True,0.51,100,class,1min,1,False
lstm_fcn_class,199961,20,5,True,0.95,1min,5,True,0.45,100,class,1min,5,True
lstm_fcn_class,199961,20,15,True,0.95,1min,5,True,0.54,100,class,1min,15,True
lstm_fcn_class,199961,20,5,True,0.95,1min,1,True,0.66,100,class,1min,5,True
lstm_fcn_class,199961,20,5,True,0.95,1min,1,True,0.44,100,class,1min,5,True
lstm_fcn_class,199961,20,5,True,0.95,1min,1,False,0.54,100,class,1min,5,True
lstm_fcn_class,199961,20,5,True,0.95,1min,1,False,0.57,100,class,1min,5,True
lstm_fcn_class,199961,20,1,True,0.95,1min,10,True,0.53,100,class,1min,1,True
lstm_fcn_class,199961,20,5,False,0.95,,10,False,0.4,100,class,1min,5,False
lstm_fcn_class,199961,20,5,True,0.95,1min,1,True,0.59,100,class,1min,5,True
lstm_fcn_class,199961,20,5,True,0.95,1min,15,False,0.55,100,class,1min,5,True
lstm_fcn_class,199961,20,15,True,0.95,1min,5,True,0.43,100,class,1min,15,True
lstm_fcn_class,199961,20,15,True,0.95,1min,5,True,0.65,100,class,1min,15,True
lstm_fcn_class,199961,20,1,True,0.95,1min,3,True,0.47,100,class,1min,1,True
lstm_fcn_class,199961,20,5,True,0.95,1min,1,True,0.48,100,class,1min,5,True
lstm_fcn_class,199961,20,15,True,0.95,1min,5,True,0.44,100,class,1min,15,True
lstm_fcn_class,199961,20,5,False,0.95,,10,True,0.67,100,class,1min,5,False
lstm_fcn_class,199961,20,15,False,0.95,,1,True,0.59,100,class,1min,15,False
lstm_fcn_class,199961,20,1,False,0.95,,5,True,0.5,100,class,1min,1,False
lstm_fcn_class,199961,20,5,False,0.95,,10,True,0.43,100,class,1min,5,False
lstm_fcn_class,199961,20,5,False,0.95,,10,True,0.48,100,class,1min,5,False
lstm_fcn_class,199961,20,5,False,0.95,,10,True,0.53,100,class,1min,5,False
lstm_fcn_class,199961,20,5,False,0.95,,10,True,0.56,100,class,1min,5,False
lstm_fcn_class,199961,20,5,True,0.95,,10,True,0.64,100,class,1min,5,False
lstm_fcn_class,199961,20,5,False,0.95,1min,15,False,0.49,100,class,1min,5,True
lstm_fcn_class,199961,20,15,True,0.95,1min,3,True,0.4,100,class,1min,15,True
lstm_fcn_class,199961,20,5,True,0.95,,10,False,0.6,100,class,1min,5,False
lstm_fcn_class,199961,20,1,False,0.95,1min,5,True,0.48,100,class,1min,1,True
lstm_fcn_class,199961,20,15,True,0.95,1min,3,False,0.52,100,class,1min,15,True
lstm_fcn_class,199961,20,5,True,0.95,1min,10,False,0.44,100,class,1min,5,True
lstm_fcn_class,199961,20,15,False,0.95,,15,True,0.64,100,class,1min,15,False
lstm_fcn_class,199961,20,15,True,0.95,1min,5,True,0.59,100,class,1min,15,True
lstm_fcn_class,199961,20,15,True,0.95,1min,5,True,0.46,100,class,1min,15,True
lstm_fcn_class,199961,20,15,True,0.95,1min,5,True,0.49,100,class,1min,15,True
lstm_fcn_class,199961,20,15,True,0.95,1min,5,True,0.48,100,class,1min,15,True
lstm_fcn_class,199961,20,15,True,0.95,1min,5,True,0.64,100,class,1min,15,True
lstm_fcn_class,199961,20,5,True,0.95,1min,1,False,0.58,100,class,1min,5,True
lstm_fcn_class,199961,20,5,True,0.95,1min,10,True,0.53,100,class,1min,5,True
lstm_fcn_class,199961,20,15,True,0.95,1min,1,False,0.41,100,class,1min,15,True
lstm_fcn_class,199961,20,1,True,0.95,1min,5,True,0.5,100,class,1min,1,True
