model,df_len,epochs,lag,dif_all,train_size,index,buckets,TI,bin_accuracy,test_size,task,time_step,lag_minute,index_bin
lstm_class,39993,20,1,False,0.95,5min,1,False,0.5057528764382191,5%,class,5min,5,True
lstm_class,39993,20,3,False,0.95,5min,5,True,0.4982473710565849,5%,class,5min,15,True
lstm_class,39993,20,1,False,0.95,,5,True,0.5222834251377065,5%,class,5min,5,False
lstm_class,39993,20,3,False,0.95,,15,True,0.5107661492238358,5%,class,5min,15,False
lstm_class,39993,20,1,False,0.95,5min,5,True,0.5202804206309464,5%,class,5min,5,True
lstm_class,39993,20,1,True,0.95,,10,True,0.5052578868302454,5%,class,5min,5,False
lstm_class,39993,20,3,False,0.95,,5,False,0.5077538769384692,5%,class,5min,15,False
lstm_class,39993,20,1,True,0.95,5min,3,True,0.5077616424636956,5%,class,5min,5,True
lstm_class,39993,20,1,True,0.95,5min,15,True,0.5087631447170756,5%,class,5min,5,True
lstm_class,39993,20,3,False,0.95,5min,5,False,0.5042521260630315,5%,class,5min,15,True
lstm_class,39993,20,1,False,0.95,,3,False,0.4922461230615307,5%,class,5min,5,False
lstm_class,39993,20,1,False,0.95,,5,True,0.4992488733099649,5%,class,5min,5,False
lstm_class,39993,20,1,False,0.95,5min,5,True,0.5042563845768653,5%,class,5min,5,True
lstm_class,39993,20,1,False,0.95,,10,True,0.5012518778167251,5%,class,5min,5,False
lstm_class,39993,20,1,False,0.95,5min,1,True,0.5067601402103155,5%,class,5min,5,True
lstm_class,39993,20,1,True,0.95,,5,True,0.5007511266900351,5%,class,5min,5,False
lstm_class,39993,20,1,False,0.95,5min,5,True,0.4962443665498247,5%,class,5min,5,True
lstm_class,39993,20,1,False,0.95,,5,True,0.5097646469704556,5%,class,5min,5,False
lstm_class,39993,20,3,True,0.95,,15,False,0.5127563781890946,5%,class,5min,15,False
lstm_class,39993,20,1,False,0.95,5min,3,True,0.5057586379569354,5%,class,5min,5,True
lstm_class,39993,20,1,False,0.95,5min,10,True,0.5207811717576365,5%,class,5min,5,True
lstm_class,39993,20,1,False,0.95,5min,10,True,0.4987481221832749,5%,class,5min,5,True
lstm_class,39993,20,1,False,0.95,5min,10,True,0.514772158237356,5%,class,5min,5,True
lstm_class,39993,20,1,False,0.95,5min,10,True,0.499749624436655,5%,class,5min,5,True
lstm_class,39993,20,1,False,0.95,5min,1,True,0.4962443665498247,5%,class,5min,5,True
lstm_class,39993,20,1,False,0.95,5min,10,True,0.5067601402103155,5%,class,5min,5,True
lstm_class,39993,20,3,True,0.95,,5,False,0.5192596298149075,5%,class,5min,15,False
lstm_class,39993,20,1,False,0.95,5min,5,True,0.513770655983976,5%,class,5min,5,True
lstm_class,39993,20,1,False,0.95,,10,True,0.5102653980971458,5%,class,5min,5,False
lstm_class,39993,20,1,False,0.95,5min,1,False,0.5062531265632816,5%,class,5min,5,True
lstm_class,39993,20,1,False,0.95,5min,3,True,0.4952428642964446,5%,class,5min,5,True
lstm_class,39993,20,3,True,0.95,,5,False,0.5042521260630315,5%,class,5min,15,False
lstm_class,39993,20,3,True,0.95,,5,False,0.5157578789394698,5%,class,5min,15,False
lstm_class,39993,20,3,True,0.95,,5,False,0.5132566283141571,5%,class,5min,15,False
lstm_class,39993,20,3,True,0.95,,5,False,0.5117558779389695,5%,class,5min,15,False
lstm_class,39993,20,3,True,0.95,,15,False,0.511255627813907,5%,class,5min,15,False
lstm_class,39993,20,3,True,0.95,,5,False,0.5327663831915957,5%,class,5min,15,False
lstm_class,39993,20,3,False,0.95,,5,True,0.4937406109163745,5%,class,5min,15,False
lstm_class,39993,20,3,True,0.95,5min,10,True,0.4952428642964446,5%,class,5min,15,True
lstm_class,39993,20,1,False,0.95,,15,False,0.496248124062031,5%,class,5min,5,False
lstm_class,39993,20,3,True,0.95,5min,5,True,0.5212819228843265,5%,class,5min,15,True
lstm_class,39993,20,3,True,0.95,5min,5,True,0.5052578868302454,5%,class,5min,15,True
lstm_class,39993,20,3,True,0.95,5min,5,True,0.5187781672508763,5%,class,5min,15,True
lstm_class,39993,20,3,True,0.95,5min,5,True,0.5107661492238358,5%,class,5min,15,True
lstm_class,39993,20,3,True,0.95,5min,5,True,0.513269904857286,5%,class,5min,15,True
lstm_class,39993,20,3,True,0.95,5min,1,True,0.5072608913370055,5%,class,5min,15,True
lstm_class,39993,20,1,False,0.95,5min,3,True,0.5032548823234853,5%,class,5min,5,True
lstm_class,39993,20,1,False,0.95,,5,True,0.5267901852779169,5%,class,5min,5,False
lstm_class,39993,20,1,False,0.95,,5,True,0.5167751627441162,5%,class,5min,5,False
lstm_class,39993,20,3,True,0.95,,5,False,0.5277638819409705,5%,class,5min,15,False
